USERID,PURCHASEDBOOKID
611500,"105968,114263,169517,162621,164687,145637,131831,154932,111171,114726"
611505,"107018,156652,114263,149025,114726,173445,172602,113665,158378,172264"
611512,"106910,145637,121137,142213,112905,114263,166086,172264,163038,166626"
611518,"127698,150804,118320,141325,114726,166086,113665,149025,142213,121479"
611524,"114726,114726,149151,114263,114263,115842,178216,114726,169517,172457"
611529,"163038,169243,106910,145637,139128,127652,142213,139128,158378,112905"
611531,"114263,145637,168200,153263,115556,135430,172503,169517,170430,111171"
611538,"105968,114263,169517,162621,164687,145637,131831,154932,111171,114726"
611541,"105968,114263,169517,162621,164687,145637,131831,154932,111171,114726"
611545,"145196,177168,104868,139809,145637,144871,155103,148942,172457,139128"
611552,"155566,142213,163038,112905,142213,158378,139128,129645,104657,114263"
611558,"113159,178107,152470,129269,145637,173445,130931,114263,114263,125247"
611562,"106910,114263,106876,114263,158378,149151,155103,114263,170332,172457"
611567,"179793,138580,106059,174208,115795,142213,145637,107923,164687,114263"
611574,"146060,110626,107249,124410,130077,133815,164687,149455,107517,158378"
611577,"155103,139128,114726,112305,114726,144871,148942,114263,172457,158378"
611583,"115795,114334,134396,144069,171049,146841,162878,104910,104910,144871"
611585,"177888,172457,127698,168260,119817,117280,158378,149025,121479,107037"
611593,"142213,104657,155582,163038,112905,114263,158378,166626,115380,129645"
611597,"104657,158378,149151,114726,158378,139318,139318,107037,114263,114263"
611604,"144772,102114,117435,105968,174208,162878,119499,123484,147487,139318"
611608,"140810,115251,114726,114263,149151,114263,172602,158378,166626,114263"
611613,"105968,118964,130077,166242,166242,141325,111171,111171,110980,114263"
611615,"105968,119817,167597,172086,127698,132913,139809,106456,121479,107037"
611623,"112615,104910,147696,111091,156652,166650,121370,134396,104910,146841"
611627,"134563,114263,114263,135430,126326,170430,167541,113665,172457,170332"
611633,"115380,142213,112905,114726,166626,104657,163038,158378,145637,114726"
611636,"152257,179744,114726,114726,114263,115842,127652,141325,178216,100013"
611641,"105968,120708,148036,145637,119817,155103,144619,105968,163038,167442"
611647,"107517,138024,114263,114263,167541,125247,100234,142213,126326,108461"
611653,"105968,129135,121479,127179,117994,144850,103974,114263,142213,114263"
611658,"111171,162878,166242,111171,111171,141325,166242,147745,104657,164687"
611661,"105968,129645,145637,114263,142213,167541,153263,161638,107517,172264"
611666,"150780,121803,154932,166626,102522,158378,114263,120912,135606,122668"
611672,"177168,177168,171171,168509,121479,173445,171049,144871,139128,127698"
611676,"105968,130106,114263,162621,169517,164687,114726,154932,145637,162641"
611680,"158378,149151,158378,114726,114263,114263,114263,155103,114263,142213"
611687,"142213,145637,172264,155332,129645,147419,114263,163038,112905,163258"
611691,"111171,141224,126587,132913,158378,111171,122668,125072,104657,107517"
611698,"105968,132722,106910,114263,174622,154701,131196,112694,168260,106910"
611704,"163038,103903,113683,142213,114726,145637,114263,112905,114263,163258"
611708,"114263,114726,117386,158378,166626,141325,164687,102151,146060,117994"
611712,"105968,132786,157507,135753,102114,100727,172637,135430,170332,162878"
611717,"106797,101168,163038,142213,158378,139128,149151,114263,142679,158378"
611720,"163038,142213,112905,139128,158378,117386,129645,139128,163258,142213"
611727,"130457,155103,138024,172457,139809,125606,114263,114726,148942,144871"
611730,"114263,114263,149151,114726,158378,114263,158378,155103,158378,109615"
611739,"131548,123484,178216,114726,114726,170430,114263,114263,135430,141325"
611743,"105968,140810,127698,139238,164687,100234,113665,179131,164687,166086"
611749,"133460,123484,117435,139318,145637,140810,134396,104657,116793,117435"
611751,"170829,113683,105968,114263,121479,170332,142213,145637,166626,114263"
611759,"170332,121479,112615,145637,154749,113665,173445,166086,172264,142213"
611763,"158378,149151,158378,114726,114263,114263,114263,107037,114263,142213"
611766,"105968,142213,112905,163258,163038,158378,139128,145637,114263,142679"
611772,"116007,138024,148036,161638,149455,125368,105968,153263,155103,104657"
611779,"104910,111171,104018,119499,162878,131831,117435,174549,146841,155730"
611784,"111171,114263,155730,131548,128741,111171,112305,166242,111171,166242"
611785,"113565,114263,114263,114726,105968,158378,112905,115556,111171,142213"
611791,"128741,141325,178107,114263,114726,155103,172457,114726,100234,114263"
611798,"111171,147251,144871,115842,111171,115842,100013,147487,126326,141325"
611804,"107517,139809,170586,139809,172086,107018,145341,157314,141325,170332"
611807,"105968,143156,128741,142213,149455,117435,142213,101948,153263,147487"
611810,"105968,143156,155332,121479,122668,158378,114263,149025,117280,107037"
611819,"170332,172264,114263,140246,144871,149025,139128,158378,114486,111171"
611823,"105968,144619,163038,167442,168062,154932,155103,113665,135606,114726"
611826,"121803,146545,106910,111171,114726,120912,164687,170332,166242,141325"
611832,"103717,140810,153263,105968,114726,128741,172264,145637,106059,145637"
611838,"129645,155332,102151,163038,142213,112905,158378,139128,104657,139128"
611841,"120708,140918,151019,157314,134415,172457,170332,114263,155566,170829"
611846,"112305,125069,167442,144871,139128,145637,158378,149025,148942,148942"
611854,"129210,174622,173445,127698,114263,113665,149025,167597,121479,166252"
611855,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
611862,"113522,114263,142213,142213,120708,123203,114263,170332,158378,114263"
611869,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
611874,"107533,134396,134396,127652,112694,177441,155730,179793,151462,117435"
611878,"112836,121868,121479,121479,172457,144839,163258,170829,131831,170332"
611884,"160273,161638,160188,102007,164687,129133,121672,113665,104868,107407"
611885,"172434,109659,115592,140918,172637,166650,166650,172457,170332,170332"
611892,"164092,114263,173445,108701,141224,118320,130460,174622,160273,100234"
611896,"177168,155103,144871,172457,139128,114263,148942,114726,107517,112615"
611900,"154932,113665,172457,167442,111171,105968,144871,144619,107517,164695"
611907,"121803,114263,150780,120912,113665,170332,154932,166626,121479,142213"
611910,"114263,142679,145637,115556,158378,114726,170332,172503,168200,153263"
611916,"149151,158378,114726,158378,114263,114263,155103,114263,107037,114263"
611920,"142213,170332,158378,149151,158378,114263,114263,142213,107923,114263"
611929,"155103,114263,144871,114263,148942,114726,139128,172457,158378,145637"
611934,"100533,113665,170332,172457,163514,144871,139128,112615,144619,128741"
611937,"113522,114263,170332,172457,170332,155566,142213,101355,170332,136986"
611943,"141224,109615,161780,152470,114726,114263,114263,115842,173445,113665"
611949,"142213,104901,114726,114263,128741,120912,114726,172457,114263,141325"
611954,"113522,114263,114726,162878,158378,170332,149151,115251,100234,158378"
611957,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
611960,"155730,171049,119499,166242,115380,134396,113522,157507,124775,144218"
611966,"115251,155241,153263,138830,172602,114263,113665,173445,117386,139318"
611970,"174208,162878,116315,166242,120209,179566,134396,123484,166242,146841"
611979,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
611981,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
611988,"166626,114263,166242,114726,104657,166242,114263,155103,173264,114263"
611993,"147915,114263,100234,142213,170332,155332,162878,145637,143156,164687"
611997,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
612003,"103593,145341,104141,100013,172969,103593,114726,127652,171049,105968"
612005,"114263,114263,149151,114726,158378,114263,158378,155103,158378,109615"
612011,"134396,120708,114263,162878,166242,114263,111171,117435,166242,166242"
612015,"117280,134184,138024,112745,158378,120231,112694,140276,114263,107037"
612020,"173377,102151,114263,114263,114263,162878,121803,150780,126326,170332"
612028,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
612033,"153263,162878,170332,102151,123484,117435,114286,162878,135430,104910"
612036,"153263,148942,172457,114263,126455,152257,139809,170332,172457,155103"
612043,"141224,142213,117280,110980,104868,106876,114263,172457,112905,163038"
612048,"117994,106186,162878,141935,168200,120481,114263,114263,144871,146841"
612053,"147696,114263,170332,114263,170829,172457,142213,153263,114263,170332"
612057,"138024,153263,105968,107517,161638,114263,171049,143596,158378,167442"
612062,"165976,144871,139128,148942,155103,114726,117386,139318,158378,172457"
612068,"107037,145619,152257,129218,112305,120237,158378,122668,117435,149025"
612074,"126326,114263,144871,135430,170430,162621,155103,139128,167597,159184"
612076,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
612082,"177168,158378,149151,114726,114263,111171,114726,128741,107517,153263"
612089,"144871,147968,114263,165523,139128,148942,155103,114263,114726,172457"
612094,"170332,102128,174208,114726,156723,110725,106186,162878,158208,126587"
612097,"142213,122295,163038,158378,112905,139128,162878,114263,145637,126326"
612100,"118725,113683,114726,114263,114726,166626,114263,114263,121479,127652"
612109,"139238,163895,101168,116375,164687,114263,112615,161638,135606,164687"
612112,"100619,179566,110980,167541,163038,112694,153263,138830,138907,166398"
612115,"130460,112694,119563,112615,113665,141325,170332,164687,142213,120912"
612121,"122668,142213,163038,158378,162878,112905,104657,145637,162641,139128"
612128,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
612130,"105968,145637,114263,142213,138024,153263,166626,164931,121137,117435"
612135,"105968,145637,124003,125368,164687,142213,145637,112905,167541,112615"
612144,"105968,147968,122668,104657,154932,111171,125072,111171,158378,127652"
612146,"105968,148942,118320,149151,125368,179744,168509,130457,164931,114263"
612153,"148942,114263,166242,114726,115556,144871,111171,172457,125247,130077"
612159,"105968,148942,137455,166626,105968,115556,114263,106910,153263,104657"
612161,"105968,149233,156728,171961,164687,172457,130189,152470,149455,138830"
612165,"105968,153263,114726,147968,172264,134599,146060,114263,172264,167442"
612171,"130314,113665,170332,114263,107923,112615,155730,142213,114263,109615"
612177,"105968,153263,133460,147696,174208,104868,156578,139318,138830,162621"
612181,"148942,114286,172264,144871,139128,155103,114726,172457,114263,158378"
612185,"151019,155582,114726,114263,155103,167597,149151,102128,138024,113665"
612193,"114726,114263,149151,158378,155103,158378,114263,158378,114263,128741"
612195,"114263,163514,106797,170332,142679,170332,114263,142213,172457,142213"
612200,"105968,153263,138024,103717,161638,164931,145637,138830,104657,156578"
612207,"169243,172637,107135,164687,158378,149455,121479,112305,113471,117435"
612213,"166626,142213,107517,167541,111171,114726,114726,111171,127652,104657"
612219,"156723,103593,113471,134396,116793,115842,114263,155566,166650,114263"
612221,"139809,145637,100727,135606,114726,130931,108528,111171,139128,125247"
612226,"105968,153263,172264,174276,167442,158378,127698,114263,113665,121479"
612234,"149233,149455,179004,145637,166086,100727,171961,145196,164687,163038"
612239,"105968,156578,114263,172602,145637,135606,149455,169517,145637,105968"
612240,"147915,114263,170332,142213,168062,170332,100234,145637,162878,158378"
612248,"105968,156578,124003,115556,153263,155103,137455,106910,148036,145637"
612254,"139809,142213,114263,139128,144871,148942,155103,138024,172457,114726"
612257,"144871,170430,107517,141325,126326,162878,111171,161638,149233,115842"
612263,"159652,141325,161638,119817,135606,112615,149025,107037,119817,173264"
612269,"105968,166252,164687,117280,148036,125368,100234,114726,114263,144619"
612274,"142213,172264,117699,111091,114726,112905,119348,149151,112037,139128"
612275,"105968,166626,166626,105968,105968,114263,155103,102522,149455,142213"
612283,"114263,114726,117386,158378,166626,141325,164687,102151,146060,117994"
612289,"114263,142213,144619,140679,163038,104657,145637,112905,168062,172264"
612293,"105968,167597,114726,114263,128741,114263,155103,149151,158378,114263"
612297,"155730,119499,162878,146841,104859,106186,119499,116315,128964,162878"
612303,"172457,114263,114263,172457,159184,140276,146545,168062,170332,157056"
612308,"105968,168509,114263,166626,117435,105968,135606,164687,145637,135753"
612312,"107517,167541,172264,144871,126326,141325,148036,117994,142213,156578"
612315,"160188,114263,158378,172602,170332,163514,138830,138907,144871,163038"
612324,"128964,162878,114263,174208,120708,104910,145637,155730,117435,146841"
612327,"105968,172457,117386,104868,104141,149025,144871,139128,148942,155103"
612330,"114263,114726,114263,155103,149151,158378,158378,158378,114263,106876"
612337,"114263,173445,114726,158378,149151,158378,107923,142213,149233,114263"
612343,"114286,177888,127698,174276,166086,107037,149025,112615,111171,119817"
612346,"107037,140246,179744,169854,111171,120227,104910,127698,127179,164937"
612350,"138024,105968,135606,112788,164687,112615,167442,167541,106059,113665"
