USERID,PURCHASEDBOOKID
606806,"146159.0, 114263.0, 114263.0, 114263.0, 166626.0, 102522.0, 138024.0, 162878.0, 164687.0, 170332.0"
606813,"113594.0, 114726.0, 158378.0, 149151.0, 114263.0, 166626.0, 142213.0, 142213.0, 117386.0, 143156.0"
606817,"150177.0, 112694.0, 142213.0, 114263.0, 114263.0, 153263.0, 115556.0, 137455.0, 166626.0, 105968.0"
606820,"155103.0, 156638.0, 139128.0, 113565.0, 163038.0, 145619.0, 112905.0, 113665.0, 172457.0, 114263.0"
606825,"114263.0, 153263.0, 114726.0, 155103.0, 114263.0, 114263.0, 149151.0, 158378.0, 158378.0, 158378.0"
606836,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
606844,"135430.0, 170332.0, 114263.0, 162878.0, 106876.0, 102114.0, 119348.0, 104910.0, 117435.0, 110536.0"
606856,"124932.0, 154749.0, 105968.0, 160273.0, 143596.0, 108461.0, 167442.0, 108701.0, 138830.0, 149025.0"
606868,"168200.0, 115556.0, 114263.0, 142213.0, 166242.0, 110980.0, 145637.0, 153263.0, 111171.0, 129218.0"
606874,"166252.0, 154749.0, 141224.0, 135753.0, 149246.0, 149233.0, 168062.0, 168509.0, 168260.0, 118320.0"
606877,"104657.0, 142213.0, 158378.0, 145637.0, 149151.0, 158378.0, 114726.0, 114263.0, 166626.0, 114726.0"
606880,"178107.0, 111171.0, 142213.0, 163038.0, 158378.0, 162878.0, 141325.0, 166242.0, 111171.0, 114726.0"
606888,"158499.0, 140918.0, 172457.0, 170332.0, 170332.0, 114263.0, 155566.0, 177888.0, 170829.0, 170332.0"
606895,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
606900,"146096.0, 114726.0, 141325.0, 143156.0, 111171.0, 115842.0, 134396.0, 146841.0, 130931.0, 168509.0"
606910,"109615.0, 156578.0, 114263.0, 115842.0, 114726.0, 127652.0, 162878.0, 114263.0, 145637.0, 114263.0"
606916,"162878.0, 170332.0, 135430.0, 153373.0, 131831.0, 174208.0, 144218.0, 102114.0, 174549.0, 143914.0"
606920,"114263.0, 114726.0, 117386.0, 158378.0, 166626.0, 141325.0, 164687.0, 102151.0, 146060.0, 117994.0"
606934,"166626.0, 132786.0, 135677.0, 125368.0, 114263.0, 164687.0, 149151.0, 114726.0, 158378.0, 167541.0"
606940,"147251.0, 140276.0, 161780.0, 149025.0, 140276.0, 149455.0, 134599.0, 114486.0, 121479.0, 119817.0"
606949,"135606.0, 111091.0, 114263.0, 170332.0, 145637.0, 115556.0, 142213.0, 114263.0, 135430.0, 114726.0"
606964,"170332.0, 170332.0, 170829.0, 172457.0, 114263.0, 155566.0, 113522.0, 170332.0, 164092.0, 170332.0"
606974,"155582.0, 174276.0, 114263.0, 114263.0, 155332.0, 149025.0, 114486.0, 106876.0, 113665.0, 113665.0"
606976,"166626.0, 114263.0, 166242.0, 114726.0, 104657.0, 166242.0, 114263.0, 155103.0, 173264.0, 114263.0"
606983,"149151.0, 152470.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 114263.0, 114263.0, 142213.0"
606985,"100727.0, 163038.0, 158378.0, 139128.0, 139128.0, 145637.0, 166086.0, 113665.0, 173445.0, 142213.0"
606996,"172457.0, 148942.0, 114726.0, 114263.0, 141224.0, 125247.0, 139128.0, 144871.0, 155103.0, 158378.0"
607000,"107533.0, 114263.0, 114726.0, 104141.0, 154932.0, 121803.0, 109615.0, 149151.0, 138830.0, 168200.0"
607008,"102151.0, 114263.0, 141325.0, 114263.0, 114263.0, 142213.0, 113665.0, 170332.0, 158378.0, 113665.0"
607011,"104657.0, 141325.0, 148036.0, 125247.0, 166626.0, 100234.0, 114263.0, 142213.0, 166626.0, 107923.0"
607018,"162878.0, 111171.0, 117435.0, 131831.0, 104910.0, 142213.0, 114263.0, 162878.0, 155730.0, 170332.0"
607020,"120708.0, 123484.0, 149455.0, 156728.0, 131831.0, 155730.0, 139809.0, 116793.0, 133460.0, 117435.0"
607026,"172086.0, 145637.0, 155730.0, 114263.0, 117435.0, 139318.0, 161638.0, 113471.0, 100234.0, 162878.0"
607032,"105968.0, 119817.0, 167597.0, 172086.0, 127698.0, 132913.0, 139809.0, 106456.0, 121479.0, 107037.0"
607039,"100013.0, 158378.0, 155103.0, 177441.0, 114263.0, 115380.0, 144871.0, 114726.0, 172457.0, 148942.0"
607049,"114263.0, 114263.0, 107838.0, 166086.0, 139238.0, 164784.0, 158499.0, 170332.0, 130931.0, 112905.0"
607051,"167597.0, 115556.0, 158378.0, 158174.0, 153373.0, 172457.0, 170829.0, 132722.0, 153263.0, 114726.0"
607064,"171171.0, 119499.0, 117435.0, 115795.0, 107018.0, 166650.0, 113516.0, 134525.0, 177168.0, 114263.0"
607068,"106910.0, 114263.0, 163038.0, 166626.0, 155103.0, 131196.0, 105968.0, 115556.0, 137455.0, 109615.0"
607072,"156638.0, 135606.0, 144619.0, 130457.0, 128741.0, 121803.0, 110980.0, 113665.0, 105968.0, 121479.0"
607084,"172264.0, 113665.0, 114263.0, 172602.0, 163038.0, 152470.0, 114486.0, 112905.0, 117386.0, 107249.0"
607089,"178404.0, 162878.0, 138830.0, 117435.0, 152470.0, 102128.0, 166242.0, 119499.0, 102522.0, 111171.0"
607091,"152257.0, 116375.0, 164784.0, 159465.0, 107838.0, 152257.0, 138580.0, 103974.0, 111171.0, 145196.0"
607103,"123484.0, 146841.0, 119499.0, 106186.0, 104910.0, 162878.0, 123484.0, 162878.0, 102128.0, 155730.0"
607105,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
607112,"126455.0, 157314.0, 162878.0, 142213.0, 142213.0, 166242.0, 134396.0, 113522.0, 104910.0, 104910.0"
607120,"178216.0, 129475.0, 114726.0, 141325.0, 166252.0, 166242.0, 170430.0, 124003.0, 114726.0, 159184.0"
607127,"158174.0, 172457.0, 177441.0, 139809.0, 142544.0, 155103.0, 114263.0, 114726.0, 144871.0, 148942.0"
607134,"155730.0, 146841.0, 162878.0, 134396.0, 123484.0, 171976.0, 162878.0, 166242.0, 113522.0, 104910.0"
607142,"114726.0, 114726.0, 114263.0, 114263.0, 115842.0, 178216.0, 164687.0, 141325.0, 115842.0, 149151.0"
607160,"118320.0, 135606.0, 164687.0, 114263.0, 100234.0, 153263.0, 145637.0, 142213.0, 161638.0, 164687.0"
607170,"153263.0, 166242.0, 167541.0, 130077.0, 111171.0, 111171.0, 107517.0, 142213.0, 105968.0, 111171.0"
607175,"114263.0, 177888.0, 114263.0, 159086.0, 158174.0, 114263.0, 114263.0, 114263.0, 170332.0, 172457.0"
607184,"156578.0, 134525.0, 172969.0, 114263.0, 114263.0, 114263.0, 145637.0, 127652.0, 166626.0, 115842.0"
607191,"142544.0, 141325.0, 114263.0, 114263.0, 135606.0, 111171.0, 114263.0, 150780.0, 134184.0, 149455.0"
607197,"120481.0, 170332.0, 167541.0, 102114.0, 162878.0, 141325.0, 114263.0, 162878.0, 170332.0, 135430.0"
607201,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
607206,"138830.0, 106059.0, 114263.0, 145637.0, 145637.0, 164687.0, 167541.0, 114726.0, 162878.0, 140810.0"
607211,"166086.0, 121479.0, 115842.0, 107018.0, 132786.0, 145637.0, 142213.0, 114263.0, 167541.0, 121479.0"
607217,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
607223,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
607235,"113665.0, 174622.0, 104868.0, 138830.0, 168260.0, 138024.0, 164931.0, 105968.0, 152470.0, 148036.0"
607248,"162641.0, 164687.0, 135606.0, 162621.0, 142213.0, 112615.0, 141325.0, 126326.0, 114263.0, 163038.0"
607253,"163514.0, 119817.0, 152470.0, 138830.0, 167597.0, 162522.0, 100533.0, 145637.0, 172434.0, 163514.0"
607263,"149151.0, 113522.0, 148942.0, 144871.0, 139128.0, 155103.0, 114726.0, 172457.0, 114263.0, 158378.0"
607272,"143578.0, 113665.0, 114263.0, 114486.0, 113665.0, 152470.0, 172602.0, 107249.0, 109615.0, 144619.0"
607277,"152470.0, 113665.0, 178107.0, 154932.0, 166626.0, 115251.0, 166626.0, 114263.0, 113665.0, 138830.0"
607292,"104657.0, 121803.0, 111171.0, 122668.0, 154932.0, 111171.0, 158378.0, 141325.0, 125072.0, 164687.0"
607297,"158378.0, 149025.0, 125072.0, 106876.0, 122668.0, 140246.0, 114263.0, 172264.0, 148942.0, 107037.0"
607300,"112694.0, 137455.0, 104868.0, 162878.0, 142213.0, 104657.0, 170332.0, 129218.0, 124003.0, 107923.0"
607311,"166626.0, 114263.0, 114263.0, 138024.0, 114263.0, 117386.0, 114263.0, 164687.0, 170829.0, 117386.0"
607319,"142544.0, 172457.0, 114263.0, 170332.0, 114263.0, 113522.0, 122668.0, 101355.0, 158378.0, 177888.0"
607320,"139238.0, 144619.0, 172264.0, 112705.0, 113665.0, 125072.0, 145196.0, 152470.0, 111171.0, 141325.0"
607330,"155103.0, 142213.0, 114263.0, 163038.0, 142679.0, 145637.0, 112905.0, 154932.0, 161638.0, 114726.0"
607335,"114263.0, 142213.0, 158378.0, 170332.0, 170332.0, 168062.0, 172457.0, 145637.0, 162878.0, 114263.0"
607341,"116375.0, 114263.0, 164687.0, 164687.0, 104657.0, 130931.0, 160273.0, 143156.0, 114263.0, 166242.0"
607347,"155103.0, 114263.0, 114726.0, 114263.0, 158378.0, 114263.0, 149151.0, 114263.0, 158378.0, 106876.0"
607350,"114263.0, 167058.0, 112305.0, 111171.0, 103903.0, 158378.0, 149151.0, 111171.0, 114263.0, 158378.0"
607360,"120481.0, 148458.0, 147251.0, 167541.0, 105951.0, 139369.0, 158174.0, 130460.0, 114263.0, 168062.0"
607367,"174276.0, 148942.0, 173445.0, 152470.0, 102007.0, 127179.0, 166086.0, 121479.0, 149025.0, 107037.0"
607372,"119499.0, 145637.0, 174549.0, 132722.0, 147487.0, 123484.0, 118964.0, 114263.0, 127652.0, 135430.0"
607378,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
607384,"167442.0, 130460.0, 145637.0, 145637.0, 164687.0, 168260.0, 142213.0, 114263.0, 163038.0, 164687.0"
607389,"105968.0, 156578.0, 124003.0, 115556.0, 153263.0, 155103.0, 137455.0, 106910.0, 148036.0, 145637.0"
607392,"130460.0, 114263.0, 114726.0, 100234.0, 114726.0, 158378.0, 115251.0, 149151.0, 142213.0, 118320.0"
607397,"121803.0, 113665.0, 113665.0, 172602.0, 149455.0, 115251.0, 127698.0, 152470.0, 135606.0, 117386.0"
607401,"174208.0, 155730.0, 168370.0, 146841.0, 134396.0, 123484.0, 162878.0, 113522.0, 104910.0, 171049.0"
607413,"150177.0, 114263.0, 138024.0, 164687.0, 117386.0, 114263.0, 145637.0, 171049.0, 114726.0, 172602.0"
607415,"145341.0, 170430.0, 177441.0, 127652.0, 134184.0, 136490.0, 150780.0, 114263.0, 111171.0, 154932.0"
607425,"165976.0, 135753.0, 114334.0, 164687.0, 153263.0, 122668.0, 154932.0, 179131.0, 139318.0, 121479.0"
607430,"145196.0, 164687.0, 151462.0, 145196.0, 141935.0, 100234.0, 170597.0, 168260.0, 114263.0, 108461.0"
607438,"124003.0, 142213.0, 114263.0, 114263.0, 115556.0, 104657.0, 145637.0, 142213.0, 162878.0, 115251.0"
607440,"133177.0, 158378.0, 114726.0, 149151.0, 122668.0, 128741.0, 107037.0, 172457.0, 141325.0, 104657.0"
607445,"114726.0, 100234.0, 155332.0, 134396.0, 168370.0, 124775.0, 155103.0, 148942.0, 139128.0, 114263.0"
607455,"155582.0, 114726.0, 114263.0, 163038.0, 114726.0, 172602.0, 155103.0, 115251.0, 113665.0, 172457.0"
607463,"122842.0, 105968.0, 152470.0, 138830.0, 100013.0, 154932.0, 155241.0, 139238.0, 128741.0, 172602.0"
607467,"165392.0, 170597.0, 138024.0, 133815.0, 159184.0, 172153.0, 158208.0, 172264.0, 152470.0, 164937.0"
607473,"163038.0, 170332.0, 144069.0, 148159.0, 172457.0, 155103.0, 114263.0, 111171.0, 158378.0, 153263.0"
607484,"122420.0, 158378.0, 168370.0, 158378.0, 149151.0, 114726.0, 114263.0, 114263.0, 162878.0, 170332.0"
607486,"115251.0, 114263.0, 172602.0, 117386.0, 152470.0, 124003.0, 153263.0, 113665.0, 173445.0, 166626.0"
607494,"149151.0, 114726.0, 158378.0, 114263.0, 158378.0, 114263.0, 155103.0, 158378.0, 114263.0, 114263.0"
607495,"149151.0, 158378.0, 114726.0, 158378.0, 114263.0, 114263.0, 155103.0, 114263.0, 107037.0, 114263.0"
607502,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
607506,"168200.0, 114263.0, 153263.0, 114726.0, 145637.0, 115556.0, 135430.0, 100234.0, 100619.0, 114726.0"
607512,"157507.0, 167541.0, 114263.0, 161638.0, 121803.0, 145637.0, 170332.0, 125247.0, 130931.0, 113665.0"
607524,"114726.0, 170586.0, 155103.0, 149233.0, 114263.0, 114726.0, 114263.0, 128741.0, 155103.0, 172457.0"
607532,"114263.0, 111171.0, 108461.0, 165523.0, 119632.0, 172503.0, 119817.0, 112615.0, 125247.0, 167541.0"
607541,"133177.0, 142679.0, 142213.0, 163038.0, 112905.0, 139128.0, 158378.0, 163258.0, 139128.0, 129645.0"
607546,"169483.0, 167442.0, 144871.0, 114263.0, 158378.0, 149025.0, 139128.0, 148942.0, 170332.0, 139318.0"
607563,"135430.0, 170332.0, 114263.0, 162878.0, 106876.0, 102114.0, 119348.0, 104910.0, 117435.0, 110536.0"
607568,"143156.0, 155103.0, 105968.0, 128741.0, 172264.0, 112705.0, 140810.0, 100234.0, 121479.0, 145637.0"
607570,"170332.0, 172457.0, 170332.0, 114263.0, 155566.0, 113522.0, 170332.0, 177888.0, 170829.0, 170332.0"
607579,"114263.0, 124932.0, 102151.0, 145637.0, 145196.0, 164687.0, 178107.0, 158174.0, 157507.0, 178107.0"
607580,"141935.0, 172457.0, 170332.0, 162878.0, 170829.0, 114263.0, 170332.0, 170332.0, 101919.0, 170332.0"
607586,"121868.0, 170332.0, 133460.0, 172457.0, 114263.0, 170332.0, 155566.0, 170332.0, 113522.0, 170829.0"
607594,"112705.0, 158378.0, 114263.0, 149151.0, 158378.0, 155332.0, 107517.0, 149233.0, 114263.0, 103903.0"
607598,"130931.0, 101168.0, 139809.0, 167541.0, 139809.0, 139809.0, 114263.0, 145637.0, 106059.0, 166086.0"
607605,"178107.0, 130931.0, 125247.0, 107517.0, 107923.0, 167541.0, 145637.0, 100234.0, 135606.0, 144871.0"
607618,"155716.0, 144871.0, 139128.0, 139318.0, 107037.0, 139318.0, 149025.0, 112615.0, 148942.0, 155103.0"
607620,"163038.0, 142213.0, 112905.0, 139128.0, 158378.0, 117386.0, 129645.0, 139128.0, 163258.0, 142213.0"
607628,"158378.0, 114263.0, 114726.0, 155103.0, 114263.0, 114263.0, 149151.0, 114263.0, 141325.0, 158378.0"
607631,"150177.0, 171049.0, 114263.0, 134396.0, 104910.0, 121479.0, 168509.0, 158378.0, 114263.0, 172503.0"
607639,"124003.0, 118320.0, 142213.0, 145637.0, 115251.0, 114263.0, 163038.0, 104657.0, 113665.0, 107923.0"
607649,"102114.0, 114263.0, 114263.0, 158378.0, 163038.0, 149151.0, 172457.0, 142213.0, 158378.0, 107517.0"
607658,"144871.0, 139809.0, 160273.0, 171961.0, 112836.0, 158378.0, 139128.0, 107135.0, 172457.0, 134415.0"
607662,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
607667,"139128.0, 144871.0, 148942.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 114726.0, 123203.0"
607674,"123203.0, 155103.0, 155103.0, 130457.0, 142213.0, 172457.0, 114263.0, 114726.0, 163038.0, 148942.0"
607679,"173445.0, 172637.0, 134525.0, 163514.0, 170332.0, 118964.0, 152621.0, 172434.0, 146545.0, 170332.0"
607682,"178107.0, 111171.0, 142213.0, 163038.0, 158378.0, 162878.0, 141325.0, 166242.0, 111171.0, 114726.0"
607689,"114263.0, 114263.0, 166626.0, 117386.0, 114263.0, 121479.0, 112905.0, 142213.0, 106876.0, 166242.0"
607692,"163191.0, 135677.0, 166626.0, 127652.0, 114726.0, 114726.0, 142213.0, 167541.0, 111171.0, 111171.0"
607697,"111171.0, 114263.0, 140246.0, 114726.0, 115556.0, 114726.0, 111171.0, 169517.0, 155103.0, 111171.0"
607703,"114263.0, 155190.0, 142213.0, 158378.0, 162878.0, 172457.0, 168062.0, 170332.0, 170332.0, 114263.0"
607706,"158378.0, 139128.0, 144871.0, 148942.0, 155103.0, 172457.0, 114263.0, 114726.0, 158378.0, 111171.0"
607712,"123425.0, 114726.0, 172602.0, 167442.0, 140810.0, 103717.0, 153263.0, 115251.0, 145637.0, 114726.0"
607722,"113159.0, 154932.0, 158378.0, 127652.0, 122668.0, 122668.0, 111171.0, 150780.0, 114263.0, 127652.0"
607728,"112905.0, 142213.0, 163038.0, 158378.0, 139128.0, 166626.0, 114263.0, 163258.0, 129645.0, 139128.0"
607734,"115556.0, 128741.0, 142213.0, 166242.0, 166626.0, 112905.0, 114726.0, 164687.0, 166626.0, 163258.0"
607738,"112305.0, 126587.0, 107838.0, 179131.0, 172503.0, 122668.0, 111171.0, 111171.0, 158378.0, 158378.0"
607762,"104910.0, 162878.0, 146841.0, 170332.0, 172264.0, 174208.0, 135430.0, 134396.0, 120708.0, 123484.0"
607773,"163258.0, 174276.0, 107018.0, 166626.0, 134415.0, 142213.0, 114263.0, 112905.0, 163038.0, 145637.0"
607794,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
607814,"114286.0, 139809.0, 114286.0, 149151.0, 144871.0, 139128.0, 114726.0, 148942.0, 145637.0, 127698.0"
607821,"114263.0, 162878.0, 135430.0, 111242.0, 130460.0, 118320.0, 139128.0, 167541.0, 157507.0, 164687.0"
607826,"116315.0, 114263.0, 170332.0, 172457.0, 155103.0, 114263.0, 114263.0, 114263.0, 113522.0, 170332.0"
607830,"138580.0, 177441.0, 159652.0, 145637.0, 107923.0, 114726.0, 130931.0, 173445.0, 172503.0, 123484.0"
607835,"138024.0, 107037.0, 138024.0, 119817.0, 121479.0, 122842.0, 135606.0, 117280.0, 105968.0, 127698.0"
607843,"172457.0, 156099.0, 158378.0, 177888.0, 170332.0, 114263.0, 170332.0, 113522.0, 170332.0, 101355.0"
607849,"164937.0, 121803.0, 105968.0, 122842.0, 114263.0, 157507.0, 135606.0, 129218.0, 166626.0, 166242.0"
607853,"103593.0, 114263.0, 114726.0, 166242.0, 111171.0, 164687.0, 135430.0, 111171.0, 114726.0, 170332.0"
607855,"115380.0, 106876.0, 114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 114263.0, 158378.0, 114263.0"
607864,"172503.0, 135677.0, 114263.0, 114726.0, 164687.0, 114726.0, 168200.0, 143156.0, 111171.0, 135430.0"
607866,"162878.0, 140918.0, 140996.0, 172457.0, 156578.0, 140810.0, 170332.0, 170829.0, 101919.0, 114726.0"
607872,"114726.0, 114263.0, 149151.0, 158378.0, 155103.0, 158378.0, 114263.0, 158378.0, 114263.0, 128741.0"
607878,"114286.0, 112905.0, 177168.0, 107018.0, 155103.0, 172457.0, 114263.0, 155103.0, 114726.0, 163038.0"
607899,"114726.0, 153263.0, 119499.0, 145637.0, 144619.0, 172264.0, 168062.0, 107517.0, 114263.0, 105968.0"
607909,"117699.0, 174622.0, 130106.0, 114726.0, 155103.0, 114263.0, 172457.0, 144871.0, 148942.0, 139128.0"
607914,"114263.0, 116375.0, 169517.0, 168260.0, 132913.0, 145637.0, 150177.0, 107407.0, 105968.0, 150177.0"
607925,"167541.0, 107018.0, 107517.0, 142213.0, 166086.0, 145637.0, 112615.0, 163258.0, 172264.0, 164687.0"
607934,"177441.0, 114726.0, 162878.0, 114263.0, 170332.0, 172457.0, 156578.0, 142213.0, 142213.0, 114263.0"
607936,"150780.0, 121803.0, 154932.0, 166626.0, 102522.0, 158378.0, 114263.0, 120912.0, 135606.0, 122668.0"
607944,"129210.0, 138024.0, 100234.0, 149455.0, 114263.0, 110980.0, 114263.0, 114263.0, 114263.0, 164687.0"
607948,"142213.0, 115556.0, 114263.0, 163038.0, 114263.0, 112905.0, 166242.0, 155103.0, 166626.0, 145637.0"
607963,"114263.0, 114726.0, 114263.0, 155103.0, 149151.0, 158378.0, 158378.0, 158378.0, 114263.0, 106876.0"
607965,"149151.0, 166242.0, 114263.0, 114263.0, 153263.0, 168200.0, 114726.0, 170332.0, 114263.0, 134599.0"
607970,"108461.0, 179744.0, 153263.0, 149233.0, 107923.0, 164687.0, 121803.0, 138024.0, 128741.0, 113665.0"
607976,"121803.0, 164687.0, 111171.0, 114726.0, 127652.0, 120912.0, 145196.0, 166242.0, 174622.0, 113665.0"
607980,"147251.0, 107517.0, 145637.0, 114263.0, 174549.0, 125247.0, 167541.0, 114263.0, 155332.0, 112615.0"
607992,"155241.0, 163895.0, 143596.0, 153263.0, 127652.0, 103903.0, 155332.0, 114726.0, 130077.0, 138024.0"
607996,"114263.0, 138907.0, 173377.0, 170430.0, 145637.0, 111171.0, 114726.0, 169517.0, 156578.0, 172503.0"
608009,"166086.0, 155103.0, 128741.0, 114263.0, 166626.0, 141325.0, 114263.0, 114263.0, 172457.0, 168062.0"
608011,"158378.0, 149151.0, 158378.0, 114726.0, 114263.0, 114263.0, 114263.0, 107037.0, 114263.0, 142213.0"
608019,"146545.0, 128964.0, 130457.0, 159086.0, 161638.0, 173445.0, 164687.0, 146060.0, 141325.0, 167597.0"
608037,"142213.0, 163038.0, 112905.0, 166626.0, 114263.0, 158378.0, 139128.0, 117386.0, 145637.0, 142679.0"
608044,"178404.0, 158183.0, 153373.0, 107018.0, 177168.0, 157314.0, 166626.0, 113665.0, 121479.0, 127698.0"
608048,"136986.0, 120227.0, 130077.0, 112905.0, 148942.0, 163038.0, 104657.0, 142679.0, 125072.0, 142213.0"
608050,"135677.0, 139318.0, 113683.0, 113522.0, 127179.0, 127652.0, 115842.0, 158378.0, 115251.0, 114263.0"
608057,"148036.0, 133815.0, 166704.0, 145637.0, 166626.0, 147915.0, 100727.0, 100234.0, 170332.0, 114263.0"
608060,"130106.0, 113665.0, 120912.0, 135606.0, 121803.0, 100234.0, 167597.0, 114263.0, 144619.0, 162641.0"
608065,"107018.0, 174622.0, 177441.0, 107018.0, 139128.0, 164687.0, 148942.0, 114263.0, 155103.0, 144871.0"
608071,"144871.0, 103593.0, 172457.0, 114263.0, 155103.0, 114726.0, 114286.0, 139128.0, 100533.0, 134415.0"
608075,"107838.0, 156723.0, 172457.0, 114263.0, 170332.0, 155566.0, 114263.0, 113522.0, 170332.0, 170332.0"
608082,"114263.0, 170332.0, 141325.0, 114726.0, 120708.0, 128741.0, 168260.0, 120231.0, 168370.0, 105968.0"
608089,"148942.0, 144871.0, 172457.0, 155103.0, 139128.0, 125072.0, 114263.0, 114726.0, 158378.0, 114726.0"
608090,"144218.0, 118320.0, 111171.0, 162878.0, 166242.0, 158378.0, 154932.0, 152470.0, 107037.0, 139318.0"
608099,"155190.0, 140246.0, 178107.0, 166242.0, 114726.0, 127179.0, 142213.0, 114726.0, 166242.0, 111171.0"
608103,"168200.0, 114263.0, 153263.0, 114726.0, 179131.0, 149151.0, 121479.0, 157507.0, 100619.0, 171961.0"
608107,"103903.0, 114726.0, 114263.0, 100234.0, 114726.0, 104141.0, 149151.0, 113683.0, 145637.0, 168200.0"
608110,"172969.0, 114263.0, 114263.0, 145637.0, 154932.0, 166626.0, 121803.0, 127652.0, 114263.0, 115842.0"
608115,"170332.0, 172434.0, 162878.0, 135430.0, 104910.0, 102114.0, 170829.0, 106186.0, 114263.0, 123484.0"
608122,"110725.0, 128741.0, 100234.0, 120912.0, 114263.0, 172264.0, 155730.0, 114726.0, 155103.0, 168062.0"
608131,"156728.0, 167442.0, 114263.0, 114263.0, 114263.0, 113665.0, 172602.0, 173445.0, 154701.0, 164687.0"
608135,"127698.0, 114263.0, 145637.0, 125247.0, 135430.0, 114726.0, 114726.0, 168200.0, 158174.0, 141224.0"
608140,"118320.0, 105968.0, 166626.0, 164931.0, 171049.0, 142213.0, 179744.0, 126326.0, 166626.0, 138024.0"
608149,"142213.0, 114726.0, 112905.0, 114726.0, 163038.0, 117386.0, 114263.0, 158378.0, 164687.0, 166626.0"
608155,"149151.0, 117994.0, 114726.0, 114726.0, 127652.0, 114263.0, 168200.0, 114263.0, 114726.0, 128741.0"
608160,"134415.0, 102522.0, 114263.0, 172457.0, 170332.0, 172457.0, 114263.0, 155103.0, 155103.0, 163038.0"
608165,"114263.0, 149151.0, 148942.0, 168260.0, 155103.0, 172457.0, 114726.0, 114726.0, 148942.0, 144871.0"
