id,average_cost_for_two,book_url,cuisines,currency,establishment_types__establishment_type__id,establishment_types__establishment_type__name,featured_image,has_online_delivery,has_table_booking,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location__address,location__city,location__city_id,location__country_id,location__latitude,location__locality,location__locality_verbose,location__longitude,location__zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,thumb,user_rating__custom_rating_text,user_rating__custom_rating_text_background,user_rating__rating_text,user_rating__rating_tool_tip,user_rating__votes,zomato_events,Zomato_user_rating
1120,300,,Bubble Tea,Rs.,41,Beverage Shop,https://b.zmtcdn.com/data/res_imagery/18665778_CHAIN_1f3b239ff740faabdcdbce68417271f5.jpg,1,0,TRUE,0,1,0,0,"G-18, Dharampeth Towers, Below Fiona West High Court Road, Nagpur, Dharampeth, Nagpur",Nagpur,33,1,21.13783266,Dharampeth,"Dharampeth, Nagpur",79.06011701,,,OTHER,London Bubble Co,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/18665778_CHAIN_1f3b239ff740faabdcdbce68417271f5.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,171,,
21787,35,,"British, Burger",£,6,Pub,https://b.zmtcdn.com/data/res_imagery/7601306_RESTAURANT_00a8b52dc95ac414940e12670be28616_c.jpeg,0,0,TRUE,0,0,0,0,"62-64 Bath Street, Portobello, Edinburgh EH15 1HF",Edinburgh,76,215,55.954978,Portobello,"Portobello, Edinburgh",-3.110722,EH15 1HF,,OTHER,The Espy,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/7601306_RESTAURANT_00a8b52dc95ac414940e12670be28616_c.jpeg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,18,,
11458,10,,"Street Food, Desserts",£,81,Food Truck,https://b.zmtcdn.com/data/res_imagery/6128534_CHAIN_90aefbeb3b2d2a312f7b857ea5ecf320.jpg,0,0,TRUE,0,0,0,0,"Schoolyard Market, Broadway Market, Hackney, London E8 4QJ",London,61,215,51.536987,"Broadway Market, Hackney","Broadway Market, Hackney, London",-0.061694,E8 4QJ,,OTHER,Bad Brownie,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/6128534_CHAIN_90aefbeb3b2d2a312f7b857ea5ecf320.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,3,,
24106,65,,"Mediterranean, Italian, Pizza",€,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/8205827_RESTAURANT_930ff72cc7bff81cf844bbcc2f72d5ca.jpg,0,0,TRUE,0,0,0,0,"Avenida Marginal, 5579, São João do Estoril, Cascais 2765-603 S",Lisboa,82,164,38.69697029,São João do Estoril,"São João do Estoril, Lisboa",-9.38099552,2765-603 S,,OTHER,Choupana Gordinni,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/8205827_RESTAURANT_930ff72cc7bff81cf844bbcc2f72d5ca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,429,,
30251,25,,Fast Food,$,271,Sandwich Shop,https://b.zmtcdn.com/data/res_imagery/16500071_CHAIN_491471be6be7d3e69fd651901e55e5c7.jpg,0,0,TRUE,0,0,0,0,"5703 Highway 7, Markham",Toronto,89,37,43.871376,"Highway 7, Markham","Highway 7, Markham, Toronto",-79.26786,,,OTHER,Mr. Sub,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/16500071_CHAIN_491471be6be7d3e69fd651901e55e5c7.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,4,,
6588,50,,"Indian, North Indian, Chinese, Pakistani, BBQ, Fast Food, Kebab",AED,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/8/5602508/bae71668558209fe65b1351639504c28.jpg,1,0,TRUE,0,1,0,0,"Shop 2, Emirates Plaza Building, Near National Paint Building, Industrial Area, Sharjah",Sharjah,56,214,25.29534633,Industrial Area,"Industrial Area, Sharjah",55.43549258,,,OTHER,Bab Al Bustan,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/8/5602508/bae71668558209fe65b1351639504c28.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,349,,
24643,20,,"Beverages, Petiscos",€,278,Wine Bar,https://b.zmtcdn.com/data/reviews_photos/77b/c3c9a6c9a8d8d458b4de70e5f9b5377b_1505134521.jpg,0,0,TRUE,0,0,0,0,"Rua Jardim do Tabaco, 5, Alfama, Lisboa",Lisboa,82,164,38.71222328,Alfama,"Alfama, Lisboa",-9.125243202,,,OTHER,Agulha no Palheiro,[],0,2,0,https://b.zmtcdn.com/data/reviews_photos/77b/c3c9a6c9a8d8d458b4de70e5f9b5377b_1505134521.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,35,,
18178,40,,"Japanese, Ramen",NZ$,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/7004861_RESTAURANT_a462da7c6fbb874587c750bea7e38616_c.jpg,0,0,TRUE,0,0,0,0,"Atrium on Elliott, Level 4, 21-25 Elliott Street, Auckland 1010",Auckland,70,148,-36.8501817,Elliott Street,"Elliott Street, Auckland",174.7634942,1010,,OTHER,Genzui Ramen Bar,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/7004861_RESTAURANT_a462da7c6fbb874587c750bea7e38616_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,305,,
12033,300,,Finger Food,QR,5,Lounge,https://b.zmtcdn.com/data/res_imagery/6203017_RESTAURANT_e41551f346ee1657718eca61f5658074.jpg,0,0,TRUE,0,0,0,0,"Mezzanine Floor, Crowne Plaza Doha West Bay, Dafna, Doha",Doha,62,166,25.328271,"Crowne Plaza Doha West Bay, Dafna","Crowne Plaza Doha West Bay, Dafna, Doha",51.532938,,,OTHER,Noir Lounge & Club - Crowne Plaza Doha West Bay,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6203017_RESTAURANT_e41551f346ee1657718eca61f5658074.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,31,"[{'event': {'event_id': 272214, 'friendly_start_date': '01 November', 'friendly_end_date': '01 December', 'friendly_timing_str': 'Thursday, 1st November - Saturday, 1st December', 'start_date': '2018-11-01', 'end_date': '2018-12-01', 'end_time': '02:00:00', 'start_time': '18:00:00', 'is_active': 1, 'date_added': '2018-11-08 14:09:59', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Ladies Night', 'description': 'Three complimentary drinks for ladies every Monday, Wednesday and Saturday!', 'display_time': '06:00 pm - 02:00 am', 'display_date': '01 November - 01 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'share_data': {'should_show': 0}}}]",
3308,500,,"Fast Food, Mithai",Rs.,291,Sweet Shop,,1,0,TRUE,0,0,0,0,"6&7, Aagam Arcade, Vesu Main Road, Vesu, Surat",Surat,38,1,21.14522386,Vesu,"Vesu, Surat",72.77322125,,,OTHER,Bakers Bunch,[],0,2,0,,,,Good,,13,,
10163,25,,Desserts,TL,23,Dessert Parlour,,0,0,TRUE,0,0,0,0,"Emek Mahallesi, 4. Cadde, No 94/B, Çankaya, Ankara",Ankara,60,208,39.9245,Emek,"Emek, Ankara",32.82266667,,,OTHER,Diyar Burma Tatlıcısı,[],0,1,0,,,,Not rated,,1,,
15874,120,,"French, Cafe",R$,1,Café,,0,0,TRUE,0,0,0,0,"Avenida Paulista, 900, Jardim Paulista, São Paulo",São Paulo,67,30,-23.56583333,Jardim Paulista,"Jardim Paulista, São Paulo",-46.65133333,,,OTHER,Reserva Cultural,[],0,4,0,,,,Good,,2,,
21874,20,,Finger Food,£,6,Pub,,0,0,TRUE,0,0,0,0,"142 Dundas Street, New Town, Edinburgh EH3 5DQ",Edinburgh,76,215,55.96024722,New Town,"New Town, Edinburgh",-3.200644444,EH3 5DQ,,OTHER,Clark's Bar,[],0,2,0,,,,Not rated,,3,,
2974,500,,"North Indian, Chinese, Beverages",Rs.,16,Casual Dining,,1,0,TRUE,0,1,0,0,"J-1, India Market, New Textile Market, Ring Road, Udhna Gam, Surat",Surat,38,1,21.18683333,Udhna Gam,"Udhna Gam, Surat",72.83863056,,,OTHER,Geetha Restaurant,[],0,2,0,,,,Good,,93,,
26990,60000,,Pub Food,LBP,6,Pub,https://b.zmtcdn.com/data/res_imagery/16501324_CHAIN_f4491d385a5fd51055e5c2d98bb5d2bd.jpg,0,0,TRUE,0,0,0,0,"Main Street, Mar Mikhael, Beirut District",Beirut District,86,112,33.89658564,Mar Mikhael,"Mar Mikhael, Beirut District",35.52456759,,,OTHER,Bodo,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/16501324_CHAIN_f4491d385a5fd51055e5c2d98bb5d2bd.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,275,,
15506,150,,Japanese,R$,18,Fine Dining,,0,0,TRUE,0,0,0,0,"SCLN 214, Bloco D, Loja 1, Asa Norte, Brasília",Brasília,66,30,-15.74488056,Asa Norte,"Asa Norte, Brasília",-47.88664722,,,OTHER,Nazo Sushi Bar,[],0,4,0,,,,Average,,4,,
8854,185,,"Bar Food, Beverages",TL,7,Bar,https://b.zmtcdn.com/data/res_imagery/5906699_RESTAURANT_0957139a4332fcbb9fc29d3aa3397ffa.jpg?output-format=webp,0,0,TRUE,0,0,0,0,"Caferağa Mahallesi, Moda Caddesi, No 60/A, Kadıköy, İstanbul",İstanbul,59,208,40.98683908,Moda,"Moda, İstanbul",29.02566601,,,OTHER,Ayı,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/5906699_RESTAURANT_0957139a4332fcbb9fc29d3aa3397ffa.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,307,,
20217,50000,,Desserts,IDR,4,Kiosk,https://b.zmtcdn.com/data/pictures/chains/4/7400334/3d50fe6133c873c3523fc9f950857592.jpg,0,0,TRUE,0,0,0,0,"Mall Taman Anggrek, Lantai 4, Jl. Tanjung Duren Timur 2, Tanjung Duren, Jakarta",Jakarta,74,94,-6.179060265,"Mall Taman Anggrek, Tanjung Duren","Mall Taman Anggrek, Tanjung Duren, Jakarta",106.7920751,,,OTHER,D' Crepes,[],0,1,0,https://b.zmtcdn.com/data/pictures/chains/4/7400334/3d50fe6133c873c3523fc9f950857592.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,14,,
17261,10,,Cafe,£,1,Café,,0,0,TRUE,0,0,0,0,"291 High Street, Harborne, Birmingham B17 9PQ",Birmingham,69,215,52.459697,Harborne,"Harborne, Birmingham",-1.957926,B17 9PQ,,OTHER,Fresh Bite,[],0,1,0,,,,Not rated,,0,,
8309,2500,,"Chinese, North Indian, South Indian, Sri Lankan",LKR,21,Quick Bites,,0,0,TRUE,0,0,0,0,"25, Marine Drive, Wellawatta, Colombo 06",Colombo,58,191,6.876334727,"Wellawatta, Colombo 06","Wellawatta, Colombo 06, Colombo",79.85732216,0,,OTHER,Olive's,[],0,3,0,,,,Average,,27,,
4355,265,,"African, Finger Food",AED,6,Pub,,0,0,TRUE,0,0,0,0,"Ground Level, Fortune Pearl Hotel, Opposite Al Baraha Mobile Shop, Omar Bin Khattab Road, Naif, Dubai",Dubai,51,214,25.278669,"Fortune Pearl Hotel, Naif","Fortune Pearl Hotel, Naif, Dubai",55.313793,,,OTHER,Jungle - Fortune Pearl Hotel,[],0,3,0,,,,Not rated,,2,,
1952,250,,"Bakery, Desserts",Rs.,31,Bakery,https://b.zmtcdn.com/data/pictures/chains/9/3501239/40c51a105a4e7174530f87e8b294ab8a.jpg,1,0,TRUE,0,1,0,0,"11 Anand Chowk, Dehradun",Dehradun,35,1,30.322256,Paltan Bazaar,"Paltan Bazaar, Dehradun",78.034111,248001,,OTHER,Perfect Cravings,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/9/3501239/40c51a105a4e7174530f87e8b294ab8a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,14,,
25983,250,,"Cafe, Beverages",Kč,7,Bar,https://b.zmtcdn.com/data/res_imagery/16521588_RESTAURANT_05d2d7cb51f549db3e779b11836aeaa5.jpg,0,0,TRUE,0,0,0,0,"Zborovská 68, Malá Strana, Praha 5",Praha 5,84,54,50.080872,Malá Strana,"Malá Strana, Praha 5",14.407085,,,OTHER,Kavárna V Sedmém Nebi,[],0,2,0,https://b.zmtcdn.com/data/res_imagery/16521588_RESTAURANT_05d2d7cb51f549db3e779b11836aeaa5.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,17,,
1427,500,,"Chinese, Street Food",Rs.,21,Quick Bites,,1,0,TRUE,0,0,0,0,"Suresh Plaza M.G.Road, Agra, ",Agra,34,1,27.20093207,Civil Lines,"Civil Lines, Agra",78.0037605,,,OTHER,Bhagat Food Court,[],0,2,0,,,,Good,,41,,
17284,35,,British,£,6,Pub,,0,0,TRUE,0,0,0,0,"1 Saint Mary Row, Moseley, Birmingham B13 8HW",Birmingham,69,215,52.446682,Moseley,"Moseley, Birmingham",-1.887505,B13 8HW,,OTHER,The Fighting Cocks,[],0,2,0,,,,Good,,7,,
3865,200,,"Ice Cream, Desserts",Rs.,23,Dessert Parlour,,1,0,TRUE,0,1,0,0,"Pillar 21, Near Big Bazaar, Raza Bazaar, Khajpura, Patna",Patna,40,1,25.60599793,Khajpura,"Khajpura, Patna",85.07710811,,,OTHER,Kwality Wall's Happiness Station,[],0,1,0,,,,Average,,6,,
13028,700,,Filipino,P,16,Casual Dining,https://b.zmtcdn.com/data/pictures/chains/3/6304833/b59e188d38e4c60587fb87a7002f6071.jpg,0,0,TRUE,0,0,0,0,"Level 1, Greenbelt 2, Ayala Center, Greenbelt, Makati City",Makati City,63,162,14.55229221,"Greenbelt 2, San Lorenzo, Makati City","Greenbelt 2, San Lorenzo, Makati City, Makati City",121.0204624,,,OTHER,Manam,[],0,3,0,https://b.zmtcdn.com/data/pictures/chains/3/6304833/b59e188d38e4c60587fb87a7002f6071.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Excellent,,796,,
1194,600,,Cafe,Rs.,1,Café,,0,0,TRUE,0,0,0,0,"E-19 Shopping Arcade, Sadar Bazar, Agra Cantt, Agra",Agra,34,1,27.16145744,Agra Cantt,"Agra Cantt, Agra",78.01158953,,,OTHER,Hills Cafe,[],0,2,0,,,,Good,,52,,
9835,80,,"Cafe, Bar Food",TL,7,Bar,,0,0,TRUE,0,0,0,0,"Yukarı Bahçelievler Mahallesi, Aşkaabat Caddesi, 70. Sokak No 26, Çankaya, Ankara",Ankara,60,208,39.922208,Bahçelievler,"Bahçelievler, Ankara",32.826247,,,OTHER,Baattin,[],0,3,0,,,,Good,,16,,
21386,150,,Drinks Only,R,7,Bar,,0,0,TRUE,0,0,0,0,"Federika Shopping Centre, Corner Federika Road & 14th Avenue, Gezina, Pretoria",Pretoria,75,189,-25.71714,Gezina,"Gezina, Pretoria",28.21240833,,,OTHER,Night Cap Pub,[],0,2,0,,,,Average,,4,,
27018,60000,,"American, Salad",LBP,6,Pub,https://b.zmtcdn.com/data/pictures/6/18357486/a47537bc3910351728263c0a54f2c1e0.jpg,1,0,TRUE,0,0,0,0,"Main Street, Aley, Aley District",Aley District,86,112,33.8118483,Aley,"Aley, Aley District",35.60760643,,,OTHER,The Host,[],0,3,0,https://b.zmtcdn.com/data/pictures/6/18357486/a47537bc3910351728263c0a54f2c1e0.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,96,,
666,500,,"Cafe, Fast Food",Rs.,1,Café,,0,0,TRUE,0,0,0,0,"Wardha Road, Khapri, Nagpur",Nagpur,33,1,21.04809883,Wardha Road,"Wardha Road, Nagpur",79.05279826,,,OTHER,Exotic Food Behind Bars,[],0,2,0,,,,Average,,14,,
30178,15,,"Bubble Tea, Tea, Beverages",$,41,Beverage Shop,https://b.zmtcdn.com/data/res_imagery/16500623_CHAIN_ec673dc55d1fcaf2983796cf90fd4f4a.jpg,0,0,TRUE,0,0,0,0,"Square One Shopping Centre, 100 City Centre Drive, Mississauga",Toronto,89,37,43.592873,"City Centre Drive, Mississauga","City Centre Drive, Mississauga, Toronto",-79.642984,,,OTHER,Ten Ren's Tea,[],0,1,0,https://b.zmtcdn.com/data/res_imagery/16500623_CHAIN_ec673dc55d1fcaf2983796cf90fd4f4a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Average,,10,,
16687,20,,Drinks Only,£,6,Pub,,0,0,TRUE,0,0,0,0,"100 Great Bridgewater Street, Oxford Road, Deansgate, Manchester M1 5JW",Manchester,68,215,53.4415,Deansgate,"Deansgate, Manchester",-2.218833333,M1 5JW,,OTHER,The Temple,[],0,2,0,,,,Average,,1,,
20662,800000,,Italian,IDR,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/7410232_RESTAURANT_3e1cdcb5ca70362df1bcc2474208fad6_c.jpg,0,0,TRUE,0,0,0,0,"Shangri-La Hotel, Jl. Jend. Sudirman, Sudirman, Jakarta",Jakarta,74,94,-6.202759,"Shangri-La Hotel, Jakarta, Sudirman","Shangri-La Hotel, Jakarta, Sudirman, Jakarta",106.818718,,,OTHER,Rosso - Shangri-La Hotel,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/7410232_RESTAURANT_3e1cdcb5ca70362df1bcc2474208fad6_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,158,,
18768,45,,Cafe Food,NZ$,1,Café,https://b.zmtcdn.com/data/res_imagery/7101197_RESTAURANT_26fde46ef466002b501c7cd6012e4ee1.jpg,0,0,TRUE,0,0,0,0,"326 Evans Bay Parade, Hataitai, Wellington City",Wellington City,71,148,-41.303895,Hataitai,"Hataitai, Wellington City",174.802487,,,OTHER,Greta Point Cafe,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/7101197_RESTAURANT_26fde46ef466002b501c7cd6012e4ee1.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,30,,
28185,80,,Finger Food,MYR,6,Pub,,0,0,TRUE,0,0,0,0,"Jalan Medan Midah, Taman Midah, Cheras, Kuala Lumpur 56000",Kuala Lumpur,88,123,3.101518388,Taman Midah,"Taman Midah, Kuala Lumpur",101.7327061,56000,,OTHER,Hock Lin,[],0,4,0,,,,Not rated,,0,,
25939,850,,"Czech, Seafood, Grill",Kč,7,Bar,https://b.zmtcdn.com/data/res_imagery/16507126_RESTAURANT_42b144194200c3007eec9fc1f327222e_c.jpg,0,0,TRUE,0,0,0,0,"Olbrachtova 54, Krč, Praha 4",Praha 4,84,54,50.0437245,Krč,"Krč, Praha 4",14.4460019,,,OTHER,Botanic,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/16507126_RESTAURANT_42b144194200c3007eec9fc1f327222e_c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,43,,
12863,1000,,"Filipino, American, Asian",P,5,Lounge,,0,0,TRUE,0,0,0,0,"Fifth Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City",Taguig City,63,162,14.54665328,"SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0541986,,,OTHER,Rockstar KTV,[],0,3,0,,,,Good,,29,,
28643,30,,Malaysian,MYR,20,Food Court,https://b.zmtcdn.com/data/res_imagery/18192633_RESTAURANT_c1e6501227576d5f5379a5267aa0f1e4.jpg,0,0,TRUE,0,0,0,0,"L4.53, Selera Street, Fourth Floor, Sunway Putra Mall, 100, Jalan Putra, Chow Kit, Kuala Lumpur 50350",Kuala Lumpur,88,123,3.166611301,Sunway Putra Mall,"Sunway Putra Mall, Kuala Lumpur",101.6931251,50350,,OTHER,Go Nek Mok's,[],0,3,0,https://b.zmtcdn.com/data/res_imagery/18192633_RESTAURANT_c1e6501227576d5f5379a5267aa0f1e4.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Not rated,,3,,
12146,170,,Pakistani,QR,16,Casual Dining,https://b.zmtcdn.com/data/res_imagery/6201312_RESTAURANT_ee2d74a222a0c757e054effc2669ff0c.jpg,0,0,TRUE,0,0,0,0,"Midmac Flyover, Salwa Road, Al Hilal, Doha",Doha,62,166,25.26421615,Al Hilal,"Al Hilal, Doha",51.49821661,,,OTHER,Zaoq,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6201312_RESTAURANT_ee2d74a222a0c757e054effc2669ff0c.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,290,,
20744,120000,,"Fast Food, American",IDR,20,Food Court,https://b.zmtcdn.com/data/pictures/chains/4/7420564/fd0aedbbe7a680029ea12569a18b77ba.jpg?output-format=webp,0,0,TRUE,0,0,0,0,"Plaza Senayan, Lantai 3, Jl. Asia Afrika, Senayan, Jakarta",Jakarta,74,94,-6.225805822,"Plaza Senayan, Senayan","Plaza Senayan, Senayan, Jakarta",106.7995045,,,OTHER,Wingstop,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/4/7420564/fd0aedbbe7a680029ea12569a18b77ba.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,78,,
15399,80,,"Burger, Fast Food",R$,16,Casual Dining,,0,0,TRUE,0,0,0,0,"Avenida Araucárias, Lote 1325, Loja 6, Águas Claras, Brasília",Brasília,66,30,-15.839,Águas Claras,"Águas Claras, Brasília",-48.019,,,OTHER,Johnnie,[],0,3,0,,,,Average,,7,,
21375,360,,"Finger Food, Contemporary",R,7,Bar,,0,0,TRUE,0,0,0,0,"Time Square Casino, 29 Aramist Avenue, Pretoria",Pretoria,75,189,-25.788154,Time Square Casino,"Time Square Casino, Pretoria",28.282148,,,OTHER,The Globe Bar,[],0,4,0,,,,Not rated,,2,,
18010,80,,European,NZ$,7,Bar,https://b.zmtcdn.com/data/reviews_photos/8df/28bdbc7f969851eeaa32ff39118ae8df_1513771696.jpg,0,0,TRUE,0,0,0,0,"78 Federal Street, Auckland CBD, Auckland 1010",Auckland,70,148,-36.84862641,Federal Street,"Federal Street, Auckland",174.7625376,1010,,OTHER,The Glass Goose,[],0,4,0,https://b.zmtcdn.com/data/reviews_photos/8df/28bdbc7f969851eeaa32ff39118ae8df_1513771696.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,189,,
4138,35,,"Japanese, Filipino",AED,4,Kiosk,https://b.zmtcdn.com/data/res_imagery/203646_CHAIN_c4881006f88af982a4131101a1318b97.jpg,0,0,TRUE,0,0,0,0,"Ground Level, Dragon Mart, China Cluster, International City, Dubai",Dubai,51,214,25.17419259,"Dragon Mart, International City","Dragon Mart, International City, Dubai",55.41432291,,,OTHER,Agemono (Takoyaki),[],0,1,0,https://b.zmtcdn.com/data/res_imagery/203646_CHAIN_c4881006f88af982a4131101a1318b97.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,NEW,#89959B,Not rated,This restaurant is newly opened. The rating will appear once the restaurant completes 60 days in operation.,0,,
463,400,,"Bakery, Desserts",Rs.,31,Bakery,https://b.zmtcdn.com/data/reviews_photos/5f1/2b3bb1af9a8bfabcbc1fd12018c695f1_1440335850.jpg,1,0,TRUE,0,1,0,0,"4-5, Corner Point, Jetalpur Road, Alkapuri, Vadodara",Vadodara,32,1,22.30857502,Alkapuri,"Alkapuri, Vadodara",73.16863183,,,OTHER,The Sugar Fancies,[],0,2,0,https://b.zmtcdn.com/data/reviews_photos/5f1/2b3bb1af9a8bfabcbc1fd12018c695f1_1440335850.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,95,,
18130,50,,"Burger, Asian Fusion",NZ$,16,Casual Dining,https://b.zmtcdn.com/data/pictures/7/18552557/91007cddb0628fa86e521e100e024f60.jpg,0,0,TRUE,0,0,0,0,"705 Manukau Road, Royal Oak, Auckland",Auckland,70,148,-36.91157722,Royal Oak,"Royal Oak, Auckland",174.775892,,,OTHER,Happy Boy Eatery,[],0,3,0,https://b.zmtcdn.com/data/pictures/7/18552557/91007cddb0628fa86e521e100e024f60.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,238,,
4834,60,,Indian,AED,21,Quick Bites,https://b.zmtcdn.com/data/pictures/chains/4/18294594/5338a800d5cd01e58c1df0f233e1d93f.jpg,1,0,TRUE,0,1,0,0,"Cluster H, Lake Level, Jumeirah Lake Towers (JLT), Dubai",Dubai,51,214,25.06898713,"Cluster H, Jumeirah Lake Towers","Cluster H, Jumeirah Lake Towers, Dubai",55.14460936,,,OTHER,Egg Dhaba,[],0,2,0,https://b.zmtcdn.com/data/pictures/chains/4/18294594/5338a800d5cd01e58c1df0f233e1d93f.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,421,,
5145,50,,Beverages,AED,41,Beverage Shop,https://b.zmtcdn.com/data/reviews_photos/ca7/f0abce883b2628ad4b2418d9db3afca7_1408535824.jpg,0,0,TRUE,0,0,0,0,"Inside In The Main Hall Of Deira City Centre Metro Station, Deira City Centre Area, Dubai",Dubai,51,214,25.25443673,Deira City Centre Area,"Deira City Centre Area, Dubai",55.32998119,,,OTHER,Sharetea,[],0,2,0,https://b.zmtcdn.com/data/reviews_photos/ca7/f0abce883b2628ad4b2418d9db3afca7_1408535824.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Good,,45,,
8925,320,,Mediterranean,TL,8,Club,https://b.zmtcdn.com/data/res_imagery/5913323_RESTAURANT_181186c7fa9f088bfa29ce7c00f12d47.jpg,0,0,TRUE,0,0,0,0,"The Sofa Hotel, Teşvikiye Mahallesi, Teşvikiye Caddesi, No 41, Şişli, İstanbul 34367",İstanbul,59,208,41.05000301,"The Sofa Hotel, Nişantaşı, Şişli","The Sofa Hotel, Nişantaşı, Şişli, İstanbul",28.99240293,34367,,OTHER,Frankie İstanbul - The Sofa Hotel,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/5913323_RESTAURANT_181186c7fa9f088bfa29ce7c00f12d47.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,266,,
14240,350,,"French, Italian, Mediterranean",R,18,Fine Dining,https://b.zmtcdn.com/data/res_imagery/6402486_RESTAURANT_c2b4c2c721108254b82708ee32cf8913.jpg,0,0,TRUE,0,0,0,0,"Welgemoed Forum, Corner Jip de Jager and Kommisariss Street, Bellville, Cape Town",Cape Town,64,189,-33.87419225,Bellville,"Bellville, Cape Town",18.61823469,,,OTHER,Arugula Bistro & Bread,[],0,4,0,https://b.zmtcdn.com/data/res_imagery/6402486_RESTAURANT_c2b4c2c721108254b82708ee32cf8913.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,,,Very Good,,88,,
